com_cd,branch_cd,part_no,week,year,start_date,end_date,actual
LGEAI,NAF,TEST_523,6,2019,2019-02-04,2019-02-10,0
LGEAI,NAF,TEST_523,7,2019,2019-02-11,2019-02-17,0
LGEAI,NAF,TEST_523,8,2019,2019-02-18,2019-02-24,0
LGEAI,NAF,TEST_523,9,2019,2019-02-25,2019-03-03,0
LGEAI,NAF,TEST_523,10,2019,2019-03-04,2019-03-10,0
LGEAI,NAF,TEST_523,11,2019,2019-03-11,2019-03-17,0
LGEAI,NAF,TEST_523,12,2019,2019-03-18,2019-03-24,0
LGEAI,NAF,TEST_523,13,2019,2019-03-25,2019-03-31,0
LGEAI,NAF,TEST_523,14,2019,2019-04-01,2019-04-07,0
LGEAI,NAF,TEST_523,15,2019,2019-04-08,2019-04-14,0
LGEAI,NAF,TEST_523,16,2019,2019-04-15,2019-04-21,0
LGEAI,NAF,TEST_523,17,2019,2019-04-22,2019-04-28,0
LGEAI,NAF,TEST_523,18,2019,2019-04-29,2019-05-05,0
LGEAI,NAF,TEST_523,19,2019,2019-05-06,2019-05-12,0
LGEAI,NAF,TEST_523,20,2019,2019-05-13,2019-05-19,0
LGEAI,NAF,TEST_523,21,2019,2019-05-20,2019-05-26,0
LGEAI,NAF,TEST_523,22,2019,2019-05-27,2019-06-02,0
LGEAI,NAF,TEST_523,23,2019,2019-06-03,2019-06-09,0
LGEAI,NAF,TEST_523,24,2019,2019-06-10,2019-06-16,0
LGEAI,NAF,TEST_523,25,2019,2019-06-17,2019-06-23,0
LGEAI,NAF,TEST_523,26,2019,2019-06-24,2019-06-30,0
LGEAI,NAF,TEST_523,27,2019,2019-07-01,2019-07-07,0
LGEAI,NAF,TEST_523,28,2019,2019-07-08,2019-07-14,0
LGEAI,NAF,TEST_523,29,2019,2019-07-15,2019-07-21,0
LGEAI,NAF,TEST_523,30,2019,2019-07-22,2019-07-28,0
LGEAI,NAF,TEST_523,31,2019,2019-07-29,2019-08-04,0
LGEAI,NAF,TEST_523,32,2019,2019-08-05,2019-08-11,0
LGEAI,NAF,TEST_523,33,2019,2019-08-12,2019-08-18,0
LGEAI,NAF,TEST_523,34,2019,2019-08-19,2019-08-25,0
LGEAI,NAF,TEST_523,35,2019,2019-08-26,2019-09-01,1
LGEAI,NAF,TEST_523,36,2019,2019-09-02,2019-09-08,0
LGEAI,NAF,TEST_523,37,2019,2019-09-09,2019-09-15,0
LGEAI,NAF,TEST_523,38,2019,2019-09-16,2019-09-22,0
LGEAI,NAF,TEST_523,39,2019,2019-09-23,2019-09-29,0
LGEAI,NAF,TEST_523,40,2019,2019-09-30,2019-10-06,0
LGEAI,NAF,TEST_523,41,2019,2019-10-07,2019-10-13,0
LGEAI,NAF,TEST_523,42,2019,2019-10-14,2019-10-20,0
LGEAI,NAF,TEST_523,43,2019,2019-10-21,2019-10-27,0
LGEAI,NAF,TEST_523,44,2019,2019-10-28,2019-11-03,0
LGEAI,NAF,TEST_523,45,2019,2019-11-04,2019-11-10,2
LGEAI,NAF,TEST_523,46,2019,2019-11-11,2019-11-17,0
LGEAI,NAF,TEST_523,47,2019,2019-11-18,2019-11-24,0
LGEAI,NAF,TEST_523,48,2019,2019-11-25,2019-12-01,0
LGEAI,NAF,TEST_523,49,2019,2019-12-02,2019-12-08,2
LGEAI,NAF,TEST_523,50,2019,2019-12-09,2019-12-15,0
LGEAI,NAF,TEST_523,51,2019,2019-12-16,2019-12-22,1
LGEAI,NAF,TEST_523,52,2019,2019-12-23,2019-12-29,0
LGEAI,NAF,TEST_523,1,2020,2019-12-30,2020-01-05,0
LGEAI,NAF,TEST_523,2,2020,2020-01-06,2020-01-12,0
LGEAI,NAF,TEST_523,3,2020,2020-01-13,2020-01-19,2
LGEAI,NAF,TEST_523,4,2020,2020-01-20,2020-01-26,0
LGEAI,NAF,TEST_523,5,2020,2020-01-27,2020-02-02,0
LGEAI,NAF,TEST_523,6,2020,2020-02-03,2020-02-09,0
LGEAI,NAF,TEST_523,7,2020,2020-02-10,2020-02-16,1
LGEAI,NAF,TEST_523,8,2020,2020-02-17,2020-02-23,1
LGEAI,NAF,TEST_523,9,2020,2020-02-24,2020-03-01,0
LGEAI,NAF,TEST_523,10,2020,2020-03-02,2020-03-08,1
LGEAI,NAF,TEST_523,11,2020,2020-03-09,2020-03-15,0
LGEAI,NAF,TEST_523,12,2020,2020-03-16,2020-03-22,0
LGEAI,NAF,TEST_523,13,2020,2020-03-23,2020-03-29,0
LGEAI,NAF,TEST_523,14,2020,2020-03-30,2020-04-05,1
LGEAI,NAF,TEST_523,15,2020,2020-04-06,2020-04-12,3
LGEAI,NAF,TEST_523,16,2020,2020-04-13,2020-04-19,1
LGEAI,NAF,TEST_523,17,2020,2020-04-20,2020-04-26,0
LGEAI,NAF,TEST_523,18,2020,2020-04-27,2020-05-03,1
LGEAI,NAF,TEST_523,19,2020,2020-05-04,2020-05-10,1
LGEAI,NAF,TEST_523,20,2020,2020-05-11,2020-05-17,3
LGEAI,NAF,TEST_523,21,2020,2020-05-18,2020-05-24,0
LGEAI,NAF,TEST_523,22,2020,2020-05-25,2020-05-31,0
LGEAI,NAF,TEST_523,23,2020,2020-06-01,2020-06-07,1
LGEAI,NAF,TEST_523,24,2020,2020-06-08,2020-06-14,2
LGEAI,NAF,TEST_523,25,2020,2020-06-15,2020-06-21,2
LGEAI,NAF,TEST_523,26,2020,2020-06-22,2020-06-28,3
LGEAI,NAF,TEST_523,27,2020,2020-06-29,2020-07-05,0
LGEAI,NAF,TEST_523,28,2020,2020-07-06,2020-07-12,0
LGEAI,NAF,TEST_523,29,2020,2020-07-13,2020-07-19,0
LGEAI,NAF,TEST_523,30,2020,2020-07-20,2020-07-26,1
LGEAI,NAF,TEST_523,31,2020,2020-07-27,2020-08-02,1
LGEAI,NAF,TEST_523,32,2020,2020-08-03,2020-08-09,2
LGEAI,NAF,TEST_523,33,2020,2020-08-10,2020-08-16,2
LGEAI,NAF,TEST_523,34,2020,2020-08-17,2020-08-23,0
LGEAI,NAF,TEST_523,35,2020,2020-08-24,2020-08-30,3
LGEAI,NAF,TEST_523,36,2020,2020-08-31,2020-09-06,3
LGEAI,NAF,TEST_523,37,2020,2020-09-07,2020-09-13,7
LGEAI,NAF,TEST_523,38,2020,2020-09-14,2020-09-20,3
LGEAI,NAF,TEST_523,39,2020,2020-09-21,2020-09-27,3
LGEAI,NAF,TEST_523,40,2020,2020-09-28,2020-10-04,1
LGEAI,NAF,TEST_523,41,2020,2020-10-05,2020-10-11,1
LGEAI,NAF,TEST_523,42,2020,2020-10-12,2020-10-18,1
LGEAI,NAF,TEST_523,43,2020,2020-10-19,2020-10-25,2
LGEAI,NAF,TEST_523,44,2020,2020-10-26,2020-11-01,1
LGEAI,NAF,TEST_523,45,2020,2020-11-02,2020-11-08,0
LGEAI,NAF,TEST_523,46,2020,2020-11-09,2020-11-15,1
LGEAI,NAF,TEST_523,47,2020,2020-11-16,2020-11-22,0
LGEAI,NAF,TEST_523,48,2020,2020-11-23,2020-11-29,1
LGEAI,NAF,TEST_523,49,2020,2020-11-30,2020-12-06,1
LGEAI,NAF,TEST_523,50,2020,2020-12-07,2020-12-13,1
LGEAI,NAF,TEST_523,51,2020,2020-12-14,2020-12-20,2
LGEAI,NAF,TEST_523,52,2020,2020-12-21,2020-12-27,2
LGEAI,NAF,TEST_523,53,2020,2020-12-28,2021-01-03,0
LGEAI,NAF,TEST_523,1,2021,2021-01-04,2021-01-10,1
LGEAI,NAF,TEST_523,2,2021,2021-01-11,2021-01-17,1
LGEAI,NAF,TEST_523,3,2021,2021-01-18,2021-01-24,1
LGEAI,NAF,TEST_523,4,2021,2021-01-25,2021-01-31,2
LGEAI,NAF,TEST_523,5,2021,2021-02-01,2021-02-07,0
LGEAI,NAF,TEST_523,6,2021,2021-02-08,2021-02-14,1
LGEAI,NAF,TEST_523,7,2021,2021-02-15,2021-02-21,2
LGEAI,NAF,TEST_523,8,2021,2021-02-22,2021-02-28,2
LGEAI,NAF,TEST_523,9,2021,2021-03-01,2021-03-07,2
LGEAI,NAF,TEST_523,10,2021,2021-03-08,2021-03-14,4
LGEAI,NAF,TEST_523,11,2021,2021-03-15,2021-03-21,1
LGEAI,NAF,TEST_523,12,2021,2021-03-22,2021-03-28,3
LGEAI,NAF,TEST_523,13,2021,2021-03-29,2021-04-04,3
LGEAI,NAF,TEST_523,14,2021,2021-04-05,2021-04-11,3
LGEAI,NAF,TEST_523,15,2021,2021-04-12,2021-04-18,1
LGEAI,NAF,TEST_523,16,2021,2021-04-19,2021-04-25,4
LGEAI,NAF,TEST_523,17,2021,2021-04-26,2021-05-02,4
LGEAI,NAF,TEST_523,18,2021,2021-05-03,2021-05-09,4
LGEAI,NAF,TEST_523,19,2021,2021-05-10,2021-05-16,2
LGEAI,NAF,TEST_523,20,2021,2021-05-17,2021-05-23,3
LGEAI,NAF,TEST_523,21,2021,2021-05-24,2021-05-30,4
LGEAI,NAF,TEST_523,22,2021,2021-05-31,2021-06-06,5
LGEAI,NAF,TEST_523,23,2021,2021-06-07,2021-06-13,4
LGEAI,NAF,TEST_523,24,2021,2021-06-14,2021-06-20,4
LGEAI,NAF,TEST_523,25,2021,2021-06-21,2021-06-27,1
LGEAI,NAF,TEST_523,26,2021,2021-06-28,2021-07-04,3
LGEAI,NAF,TEST_523,27,2021,2021-07-05,2021-07-11,4
LGEAI,NAF,TEST_523,28,2021,2021-07-12,2021-07-18,4
LGEAI,NAF,TEST_523,29,2021,2021-07-19,2021-07-25,2
LGEAI,NAF,TEST_523,30,2021,2021-07-26,2021-08-01,3
LGEAI,NAF,TEST_523,31,2021,2021-08-02,2021-08-08,3
LGEAI,NAF,TEST_523,32,2021,2021-08-09,2021-08-15,6
LGEAI,NAF,TEST_523,33,2021,2021-08-16,2021-08-22,1
LGEAI,NAF,TEST_523,34,2021,2021-08-23,2021-08-29,1
LGEAI,NAF,TEST_523,35,2021,2021-08-30,2021-09-05,3
LGEAI,NAF,TEST_523,36,2021,2021-09-06,2021-09-12,1
LGEAI,NAF,TEST_523,37,2021,2021-09-13,2021-09-19,4
LGEAI,NAF,TEST_523,38,2021,2021-09-20,2021-09-26,2
LGEAI,NAF,TEST_523,39,2021,2021-09-27,2021-10-03,2
LGEAI,NAF,TEST_523,40,2021,2021-10-04,2021-10-10,5
LGEAI,NAF,TEST_523,41,2021,2021-10-11,2021-10-17,3
LGEAI,NAF,TEST_523,42,2021,2021-10-18,2021-10-24,3
LGEAI,NAF,TEST_523,43,2021,2021-10-25,2021-10-31,2
LGEAI,NAF,TEST_523,44,2021,2021-11-01,2021-11-07,1
LGEAI,NAF,TEST_523,45,2021,2021-11-08,2021-11-14,0
LGEAI,NAF,TEST_523,46,2021,2021-11-15,2021-11-21,1
LGEAI,NAF,TEST_523,47,2021,2021-11-22,2021-11-28,2
LGEAI,NAF,TEST_523,48,2021,2021-11-29,2021-12-05,2
LGEAI,NAF,TEST_523,49,2021,2021-12-06,2021-12-12,1
LGEAI,NAF,TEST_523,50,2021,2021-12-13,2021-12-19,3
LGEAI,NAF,TEST_523,51,2021,2021-12-20,2021-12-26,1
LGEAI,NAF,TEST_523,52,2021,2021-12-27,2022-01-02,2
LGEAI,NAF,TEST_523,1,2022,2022-01-03,2022-01-09,4
LGEAI,NAF,TEST_523,2,2022,2022-01-10,2022-01-16,3
LGEAI,NAF,TEST_523,3,2022,2022-01-17,2022-01-23,2
LGEAI,NAF,TEST_523,4,2022,2022-01-24,2022-01-30,4
LGEAI,NAF,TEST_523,5,2022,2022-01-31,2022-02-06,1
LGEAI,NAF,TEST_523,6,2022,2022-02-07,2022-02-13,2
LGEAI,NAF,TEST_523,7,2022,2022-02-14,2022-02-20,4
LGEAI,NAF,TEST_523,8,2022,2022-02-21,2022-02-27,1
LGEAI,NAF,TEST_523,9,2022,2022-02-28,2022-03-06,1
LGEAI,NAF,TEST_523,10,2022,2022-03-07,2022-03-13,5
LGEAI,NAF,TEST_523,11,2022,2022-03-14,2022-03-20,1
LGEAI,NAF,TEST_523,12,2022,2022-03-21,2022-03-27,1
LGEAI,NAF,TEST_523,13,2022,2022-03-28,2022-04-03,1
LGEAI,NAF,TEST_523,14,2022,2022-04-04,2022-04-10,3
LGEAI,NAF,TEST_523,15,2022,2022-04-11,2022-04-17,1
LGEAI,NAF,TEST_523,16,2022,2022-04-18,2022-04-24,5
LGEAI,NAF,TEST_523,17,2022,2022-04-25,2022-05-01,3
LGEAI,NAF,TEST_523,18,2022,2022-05-02,2022-05-08,8
LGEAI,NAF,TEST_523,19,2022,2022-05-09,2022-05-15,4
LGEAI,NAF,TEST_523,20,2022,2022-05-16,2022-05-22,7
LGEAI,NAF,TEST_523,21,2022,2022-05-23,2022-05-29,7
LGEAI,NAF,TEST_523,22,2022,2022-05-30,2022-06-05,1
LGEAI,NAF,TEST_523,23,2022,2022-06-06,2022-06-12,4
LGEAI,NAF,TEST_523,24,2022,2022-06-13,2022-06-19,5
LGEAI,NAF,TEST_523,25,2022,2022-06-20,2022-06-26,2
LGEAI,NAF,TEST_523,26,2022,2022-06-27,2022-07-03,4
LGEAI,NAF,TEST_523,27,2022,2022-07-04,2022-07-10,2
LGEAI,NAF,TEST_523,28,2022,2022-07-11,2022-07-17,5
LGEAI,NAF,TEST_523,29,2022,2022-07-18,2022-07-24,5
LGEAI,NAF,TEST_523,30,2022,2022-07-25,2022-07-31,3
LGEAI,NAF,TEST_523,31,2022,2022-08-01,2022-08-07,4
LGEAI,NAF,TEST_523,32,2022,2022-08-08,2022-08-14,4
LGEAI,NAF,TEST_523,33,2022,2022-08-15,2022-08-21,9
LGEAI,NAF,TEST_523,34,2022,2022-08-22,2022-08-28,5
LGEAI,NAF,TEST_523,35,2022,2022-08-29,2022-09-04,3
LGEAI,NAF,TEST_523,36,2022,2022-09-05,2022-09-11,1
LGEAI,NAF,TEST_523,37,2022,2022-09-12,2022-09-18,5
LGEAI,NAF,TEST_523,38,2022,2022-09-19,2022-09-25,3
LGEAI,NAF,TEST_523,39,2022,2022-09-26,2022-10-02,3
LGEAI,NAF,TEST_523,40,2022,2022-10-03,2022-10-09,3
LGEAI,NAF,TEST_523,41,2022,2022-10-10,2022-10-16,1
LGEAI,NAF,TEST_523,42,2022,2022-10-17,2022-10-23,4
LGEAI,NAF,TEST_523,43,2022,2022-10-24,2022-10-30,3
LGEAI,NAF,TEST_523,44,2022,2022-10-31,2022-11-06,4
LGEAI,NAF,TEST_523,45,2022,2022-11-07,2022-11-13,1
LGEAI,NAF,TEST_523,46,2022,2022-11-14,2022-11-20,7
LGEAI,NAF,TEST_523,47,2022,2022-11-21,2022-11-27,7
LGEAI,NAF,TEST_523,48,2022,2022-11-28,2022-12-04,2
LGEAI,NAF,TEST_523,49,2022,2022-12-05,2022-12-11,7
LGEAI,NAF,TEST_523,50,2022,2022-12-12,2022-12-18,3
LGEAI,NAF,TEST_523,51,2022,2022-12-19,2022-12-25,0
LGEAI,NAF,TEST_523,52,2022,2022-12-26,2023-01-01,2
LGEAI,NAF,TEST_523,1,2023,2023-01-02,2023-01-08,2
LGEAI,NAF,TEST_523,2,2023,2023-01-09,2023-01-15,1
LGEAI,NAF,TEST_523,3,2023,2023-01-16,2023-01-22,2
LGEAI,NAF,TEST_523,4,2023,2023-01-23,2023-01-29,8
LGEAI,NAF,TEST_523,5,2023,2023-01-30,2023-02-05,8
LGEAI,NAF,TEST_523,6,2023,2023-02-06,2023-02-12,5
LGEAI,NAF,TEST_523,7,2023,2023-02-13,2023-02-19,0
LGEAI,NAF,TEST_523,8,2023,2023-02-20,2023-02-26,0
LGEAI,NAF,TEST_523,9,2023,2023-02-27,2023-03-05,1
LGEAI,NAF,TEST_523,10,2023,2023-03-06,2023-03-12,1
LGEAI,NAF,TEST_523,11,2023,2023-03-13,2023-03-19,9
LGEAI,NAF,TEST_523,12,2023,2023-03-20,2023-03-26,3
LGEAI,NAF,TEST_523,13,2023,2023-03-27,2023-04-02,0
LGEAI,NAF,TEST_523,14,2023,2023-04-03,2023-04-09,3
LGEAI,NAF,TEST_523,15,2023,2023-04-10,2023-04-16,4
LGEAI,NAF,TEST_523,16,2023,2023-04-17,2023-04-23,2
LGEAI,NAF,TEST_523,17,2023,2023-04-24,2023-04-30,1
LGEAI,NAF,TEST_523,18,2023,2023-05-01,2023-05-07,0
LGEAI,NAF,TEST_523,19,2023,2023-05-08,2023-05-14,2
LGEAI,NAF,TEST_523,20,2023,2023-05-15,2023-05-21,1
LGEAI,NAF,TEST_523,21,2023,2023-05-22,2023-05-28,7
LGEAI,NAF,TEST_523,22,2023,2023-05-29,2023-06-04,3
LGEAI,NAF,TEST_523,23,2023,2023-06-05,2023-06-11,6
LGEAI,NAF,TEST_523,24,2023,2023-06-12,2023-06-18,6
LGEAI,NAF,TEST_523,25,2023,2023-06-19,2023-06-25,0
LGEAI,NAF,TEST_523,26,2023,2023-06-26,2023-07-02,1
LGEAI,NAF,TEST_523,27,2023,2023-07-03,2023-07-09,1
LGEAI,NAF,TEST_523,28,2023,2023-07-10,2023-07-16,1
LGEAI,NAF,TEST_523,29,2023,2023-07-17,2023-07-23,9
LGEAI,NAF,TEST_523,30,2023,2023-07-24,2023-07-30,7
LGEAI,NAF,TEST_523,31,2023,2023-07-31,2023-08-06,5
LGEAI,NAF,TEST_779,30,2018,2018-07-23,2018-07-29,2
LGEAI,NAF,TEST_779,31,2018,2018-07-30,2018-08-05,3
LGEAI,NAF,TEST_779,32,2018,2018-08-06,2018-08-12,3
LGEAI,NAF,TEST_779,33,2018,2018-08-13,2018-08-19,4
LGEAI,NAF,TEST_779,34,2018,2018-08-20,2018-08-26,5
LGEAI,NAF,TEST_779,35,2018,2018-08-27,2018-09-02,3
LGEAI,NAF,TEST_779,36,2018,2018-09-03,2018-09-09,3
LGEAI,NAF,TEST_779,37,2018,2018-09-10,2018-09-16,2
LGEAI,NAF,TEST_779,38,2018,2018-09-17,2018-09-23,3
LGEAI,NAF,TEST_779,39,2018,2018-09-24,2018-09-30,3
LGEAI,NAF,TEST_779,40,2018,2018-10-01,2018-10-07,2
LGEAI,NAF,TEST_779,41,2018,2018-10-08,2018-10-14,3
LGEAI,NAF,TEST_779,42,2018,2018-10-15,2018-10-21,2
LGEAI,NAF,TEST_779,43,2018,2018-10-22,2018-10-28,1
LGEAI,NAF,TEST_779,44,2018,2018-10-29,2018-11-04,6
LGEAI,NAF,TEST_779,45,2018,2018-11-05,2018-11-11,3
LGEAI,NAF,TEST_779,46,2018,2018-11-12,2018-11-18,3
LGEAI,NAF,TEST_779,47,2018,2018-11-19,2018-11-25,2
LGEAI,NAF,TEST_779,48,2018,2018-11-26,2018-12-02,6
LGEAI,NAF,TEST_779,49,2018,2018-12-03,2018-12-09,1
LGEAI,NAF,TEST_779,50,2018,2018-12-10,2018-12-16,4
LGEAI,NAF,TEST_779,51,2018,2018-12-17,2018-12-23,6
LGEAI,NAF,TEST_779,52,2018,2018-12-24,2018-12-30,0
LGEAI,NAF,TEST_779,1,2019,2018-12-31,2019-01-06,3
LGEAI,NAF,TEST_779,2,2019,2019-01-07,2019-01-13,1
LGEAI,NAF,TEST_779,3,2019,2019-01-14,2019-01-20,1
LGEAI,NAF,TEST_779,4,2019,2019-01-21,2019-01-27,3
LGEAI,NAF,TEST_779,5,2019,2019-01-28,2019-02-03,6
LGEAI,NAF,TEST_779,6,2019,2019-02-04,2019-02-10,6
LGEAI,NAF,TEST_779,7,2019,2019-02-11,2019-02-17,4
LGEAI,NAF,TEST_779,8,2019,2019-02-18,2019-02-24,7
LGEAI,NAF,TEST_779,9,2019,2019-02-25,2019-03-03,4
LGEAI,NAF,TEST_779,10,2019,2019-03-04,2019-03-10,6
LGEAI,NAF,TEST_779,11,2019,2019-03-11,2019-03-17,3
LGEAI,NAF,TEST_779,12,2019,2019-03-18,2019-03-24,2
LGEAI,NAF,TEST_779,13,2019,2019-03-25,2019-03-31,4
LGEAI,NAF,TEST_779,14,2019,2019-04-01,2019-04-07,3
LGEAI,NAF,TEST_779,15,2019,2019-04-08,2019-04-14,0
LGEAI,NAF,TEST_779,16,2019,2019-04-15,2019-04-21,0
LGEAI,NAF,TEST_779,17,2019,2019-04-22,2019-04-28,1
LGEAI,NAF,TEST_779,18,2019,2019-04-29,2019-05-05,3
LGEAI,NAF,TEST_779,19,2019,2019-05-06,2019-05-12,6
LGEAI,NAF,TEST_779,20,2019,2019-05-13,2019-05-19,3
LGEAI,NAF,TEST_779,21,2019,2019-05-20,2019-05-26,6
LGEAI,NAF,TEST_779,22,2019,2019-05-27,2019-06-02,4
LGEAI,NAF,TEST_779,23,2019,2019-06-03,2019-06-09,4
LGEAI,NAF,TEST_779,24,2019,2019-06-10,2019-06-16,2
LGEAI,NAF,TEST_779,25,2019,2019-06-17,2019-06-23,3
LGEAI,NAF,TEST_779,26,2019,2019-06-24,2019-06-30,3
LGEAI,NAF,TEST_779,27,2019,2019-07-01,2019-07-07,1
LGEAI,NAF,TEST_779,28,2019,2019-07-08,2019-07-14,3
LGEAI,NAF,TEST_779,29,2019,2019-07-15,2019-07-21,10
LGEAI,NAF,TEST_779,30,2019,2019-07-22,2019-07-28,7
LGEAI,NAF,TEST_779,31,2019,2019-07-29,2019-08-04,7
LGEAI,NAF,TEST_779,32,2019,2019-08-05,2019-08-11,5
LGEAI,NAF,TEST_779,33,2019,2019-08-12,2019-08-18,4
LGEAI,NAF,TEST_779,34,2019,2019-08-19,2019-08-25,11
LGEAI,NAF,TEST_779,35,2019,2019-08-26,2019-09-01,5
LGEAI,NAF,TEST_779,36,2019,2019-09-02,2019-09-08,3
LGEAI,NAF,TEST_779,37,2019,2019-09-09,2019-09-15,4
LGEAI,NAF,TEST_779,38,2019,2019-09-16,2019-09-22,7
LGEAI,NAF,TEST_779,39,2019,2019-09-23,2019-09-29,8
LGEAI,NAF,TEST_779,40,2019,2019-09-30,2019-10-06,7
LGEAI,NAF,TEST_779,41,2019,2019-10-07,2019-10-13,6
LGEAI,NAF,TEST_779,42,2019,2019-10-14,2019-10-20,4
LGEAI,NAF,TEST_779,43,2019,2019-10-21,2019-10-27,2
LGEAI,NAF,TEST_779,44,2019,2019-10-28,2019-11-03,9
LGEAI,NAF,TEST_779,45,2019,2019-11-04,2019-11-10,3
LGEAI,NAF,TEST_779,46,2019,2019-11-11,2019-11-17,8
LGEAI,NAF,TEST_779,47,2019,2019-11-18,2019-11-24,5
LGEAI,NAF,TEST_779,48,2019,2019-11-25,2019-12-01,1
LGEAI,NAF,TEST_779,49,2019,2019-12-02,2019-12-08,2
LGEAI,NAF,TEST_779,50,2019,2019-12-09,2019-12-15,3
LGEAI,NAF,TEST_779,51,2019,2019-12-16,2019-12-22,5
LGEAI,NAF,TEST_779,52,2019,2019-12-23,2019-12-29,3
LGEAI,NAF,TEST_779,1,2020,2019-12-30,2020-01-05,5
LGEAI,NAF,TEST_779,2,2020,2020-01-06,2020-01-12,4
LGEAI,NAF,TEST_779,3,2020,2020-01-13,2020-01-19,5
LGEAI,NAF,TEST_779,4,2020,2020-01-20,2020-01-26,3
LGEAI,NAF,TEST_779,5,2020,2020-01-27,2020-02-02,2
LGEAI,NAF,TEST_779,6,2020,2020-02-03,2020-02-09,5
LGEAI,NAF,TEST_779,7,2020,2020-02-10,2020-02-16,5
LGEAI,NAF,TEST_779,8,2020,2020-02-17,2020-02-23,5
LGEAI,NAF,TEST_779,9,2020,2020-02-24,2020-03-01,2
LGEAI,NAF,TEST_779,10,2020,2020-03-02,2020-03-08,5
LGEAI,NAF,TEST_779,11,2020,2020-03-09,2020-03-15,5
LGEAI,NAF,TEST_779,12,2020,2020-03-16,2020-03-22,2
LGEAI,NAF,TEST_779,13,2020,2020-03-23,2020-03-29,3
LGEAI,NAF,TEST_779,14,2020,2020-03-30,2020-04-05,1
LGEAI,NAF,TEST_779,15,2020,2020-04-06,2020-04-12,8
LGEAI,NAF,TEST_779,16,2020,2020-04-13,2020-04-19,4
LGEAI,NAF,TEST_779,17,2020,2020-04-20,2020-04-26,4
LGEAI,NAF,TEST_779,18,2020,2020-04-27,2020-05-03,3
LGEAI,NAF,TEST_779,19,2020,2020-05-04,2020-05-10,1
LGEAI,NAF,TEST_779,20,2020,2020-05-11,2020-05-17,5
LGEAI,NAF,TEST_779,21,2020,2020-05-18,2020-05-24,8
LGEAI,NAF,TEST_779,22,2020,2020-05-25,2020-05-31,1
LGEAI,NAF,TEST_779,23,2020,2020-06-01,2020-06-07,7
LGEAI,NAF,TEST_779,24,2020,2020-06-08,2020-06-14,6
LGEAI,NAF,TEST_779,25,2020,2020-06-15,2020-06-21,3
LGEAI,NAF,TEST_779,26,2020,2020-06-22,2020-06-28,6
LGEAI,NAF,TEST_779,27,2020,2020-06-29,2020-07-05,6
LGEAI,NAF,TEST_779,28,2020,2020-07-06,2020-07-12,3
LGEAI,NAF,TEST_779,29,2020,2020-07-13,2020-07-19,2
LGEAI,NAF,TEST_779,30,2020,2020-07-20,2020-07-26,6
LGEAI,NAF,TEST_779,31,2020,2020-07-27,2020-08-02,6
LGEAI,NAF,TEST_779,32,2020,2020-08-03,2020-08-09,5
LGEAI,NAF,TEST_779,33,2020,2020-08-10,2020-08-16,9
LGEAI,NAF,TEST_779,34,2020,2020-08-17,2020-08-23,7
LGEAI,NAF,TEST_779,35,2020,2020-08-24,2020-08-30,8
LGEAI,NAF,TEST_779,36,2020,2020-08-31,2020-09-06,4
LGEAI,NAF,TEST_779,37,2020,2020-09-07,2020-09-13,7
LGEAI,NAF,TEST_779,38,2020,2020-09-14,2020-09-20,2
LGEAI,NAF,TEST_779,39,2020,2020-09-21,2020-09-27,2
LGEAI,NAF,TEST_779,40,2020,2020-09-28,2020-10-04,6
LGEAI,NAF,TEST_779,41,2020,2020-10-05,2020-10-11,6
LGEAI,NAF,TEST_779,42,2020,2020-10-12,2020-10-18,4
LGEAI,NAF,TEST_779,43,2020,2020-10-19,2020-10-25,5
LGEAI,NAF,TEST_779,44,2020,2020-10-26,2020-11-01,9
LGEAI,NAF,TEST_779,45,2020,2020-11-02,2020-11-08,4
LGEAI,NAF,TEST_779,46,2020,2020-11-09,2020-11-15,6
LGEAI,NAF,TEST_779,47,2020,2020-11-16,2020-11-22,4
LGEAI,NAF,TEST_779,48,2020,2020-11-23,2020-11-29,7
LGEAI,NAF,TEST_779,49,2020,2020-11-30,2020-12-06,3
LGEAI,NAF,TEST_779,50,2020,2020-12-07,2020-12-13,6
LGEAI,NAF,TEST_779,51,2020,2020-12-14,2020-12-20,4
LGEAI,NAF,TEST_779,52,2020,2020-12-21,2020-12-27,5
LGEAI,NAF,TEST_779,53,2020,2020-12-28,2021-01-03,7
LGEAI,NAF,TEST_779,1,2021,2021-01-04,2021-01-10,5
LGEAI,NAF,TEST_779,2,2021,2021-01-11,2021-01-17,6
LGEAI,NAF,TEST_779,3,2021,2021-01-18,2021-01-24,6
LGEAI,NAF,TEST_779,4,2021,2021-01-25,2021-01-31,4
LGEAI,NAF,TEST_779,5,2021,2021-02-01,2021-02-07,3
LGEAI,NAF,TEST_779,6,2021,2021-02-08,2021-02-14,4
LGEAI,NAF,TEST_779,7,2021,2021-02-15,2021-02-21,3
LGEAI,NAF,TEST_779,8,2021,2021-02-22,2021-02-28,3
LGEAI,NAF,TEST_779,9,2021,2021-03-01,2021-03-07,4
LGEAI,NAF,TEST_779,10,2021,2021-03-08,2021-03-14,7
LGEAI,NAF,TEST_779,11,2021,2021-03-15,2021-03-21,4
LGEAI,NAF,TEST_779,12,2021,2021-03-22,2021-03-28,6
LGEAI,NAF,TEST_779,13,2021,2021-03-29,2021-04-04,6
LGEAI,NAF,TEST_779,14,2021,2021-04-05,2021-04-11,4
